PIN,State_id,City_id
207120,98,222
140116,9,810
624003,7,278
680712,17,539
788103,16,851
274802,98,594
415022,5,86
247551,98,580
251308,98,91
600013,7,22
604208,7,490
673019,17,541
722146,14,185
470118,20,148
847301,11,7
673576,17,380
517417,8,846
276305,98,94
485772,20,200
144417,9,531
590017,6,865
343002,2,351
621311,7,416
515101,8,845
700048,14,240
835325,13,33
282003,98,109
211007,98,814
614014,7,503
741154,14,420
829119,13,771
756119,15,626
762022,15,632
412201,5,55
415606,5,383
422215,5,384
141413,9,24
263643,59,246
473585,20,169
689583,17,537
712258,14,162
834004,13,776
754004,15,121
274402,98,523
620010,7,416
605751,7,490
671534,17,300
524322,8,272
754200,15,121
768233,15,631
400015,5,15
400001,5,78
577401,6,889
782412,16,862
533306,8,847
360002,65,461
360515,65,456
450112,20,332
805127,11,522
627601,7,285
571416,6,885
413403,5,389
504310,144,512
691576,17,536
440018,5,68
272177,98,532
226011,98,563
457885,20,375
852216,11,7
321409,2,232
680516,17,539
394325,65,454
390020,65,46
201301,98,120
484444,20,329
613503,7,415
385330,65,818
395007,65,454
484446,20,338
582206,6,878
785601,16,117
743385,14,239
416811,5,233
470663,20,154
248140,59,25
813202,11,439
847105,11,7
854116,11,450
845452,11,793
325219,2,363
641019,7,276
642101,7,276
625105,7,50
505305,144,513
571604,6,886
416138,5,391
444110,5,401
754240,15,636
402306,5,78
263663,59,246
852122,11,789
313703,2,53
493338,18,533
756115,15,173
277208,98,205
312403,2,358
313801,2,53
505187,144,513
507134,144,515
686012,17,297
784505,16,863
442302,5,402
413102,5,55
389230,65,825
531025,8,266
431542,5,395
411036,5,55
322254,2,348
685582,17,296
679553,17,295
689105,17,537
585418,6,869
534166,8,849
768019,15,136
823311,11,437
688005,17,538
305926,2,365
560024,6,867
144027,9,531
629172,7,904
606206,7,490
795007,21,898
735211,14,419
416012,5,391
402208,5,78
247122,98,580
324007,2,347
622204,7,411
632059,7,287
676509,17,540
577555,6,874
534206,8,849
413526,5,398
502375,144,906
431003,5,392
206248,98,654
227413,98,431
305405,2,365
625530,7,463
522111,8,270
829201,13,762
801304,11,4
509120,144,506
506343,144,514
572116,6,890
814153,13,769
413003,5,389
212201,98,814
841237,11,489
793019,23,908
788711,16,860
533432,8,847
700111,14,240
271403,98,559
241122,98,609
152025,9,742
802114,11,227
600060,7,703
518674,8,256
814119,13,765
481665,20,157
854335,11,450
786126,16,195
721656,14,424
444510,5,401
841427,11,612
691536,17,536
586130,6,870
700063,14,63
141125,9,24
131029,10,72
560087,6,867
711315,14,27
721633,14,424
384320,65,822
473118,20,146
686019,17,297
515003,8,845
249404,59,62
695301,17,535
732210,14,187
495224,18,686
442404,5,408
431511,5,394
209625,98,661
222204,98,167
143117,9,680
842003,11,5
635122,7,698
630201,7,417
632318,7,287
721437,14,424
442502,5,408
783123,16,242
273403,98,238
232105,98,569
638151,7,903
628003,7,413
500008,144,508
506104,144,514
686560,17,297
781014,16,858
742408,14,710
495684,18,714
272001,98,532
226401,98,563
723148,14,843
143419,9,680
144305,9,804
532403,8,244
425102,5,387
410515,5,55
261204,98,567
486888,20,339
322234,2,348
306116,2,345
636502,7,283
627412,7,285
711401,14,27
224203,98,245
847409,11,8
509335,144,507
695019,17,535
571201,6,882
518196,8,256
413624,5,398
678534,17,295
757075,15,638
481222,20,157
483440,20,170
305005,2,365
688523,17,538
670674,17,298
786602,16,854
532407,8,265
534425,8,849
262726,98,549
451441,20,368
486675,20,335
110073,1,16
518533,8,256
754296,15,629
273163,98,648
249306,59,435
609402,7,706
500032,144,507
761003,15,176
271003,98,559
273304,98,648
841422,11,663
612202,7,415
783334,16,853
496224,18,751
444312,5,404
362227,65,464
481663,20,243
627757,7,285
781307,16,850
785701,16,119
713129,14,161
333030,2,349
678597,17,295
587204,6,864
444401,5,400
140126,9,810
570004,6,886
515501,8,845
524003,8,272
396235,65,459
464671,20,334
151504,9,806
629102,7,904
571511,6,867
524101,8,272
442902,5,408
382260,65,37
394375,65,829
276207,98,106
450771,20,332
122015,10,44
577552,6,876
712414,14,162
400035,5,15
799015,26,936
784527,16,852
815353,13,763
360480,65,456
274704,98,523
275204,98,425
853201,11,442
679582,17,540
767066,15,210
764086,15,637
802213,11,484
628952,7,413
583132,6,866
722153,14,185
759126,15,137
425502,5,387
211017,98,814
226201,98,563
821101,11,484
312023,2,358
636306,7,283
515305,8,845
531151,8,266
676521,17,540
680734,17,539
734015,14,840
140406,9,801
524129,8,272
396321,65,824
480331,20,160
803119,11,438
331028,2,349
798622,22,927
504301,144,512
753011,15,121
416527,5,391
396050,65,459
509375,144,506
503218,144,511
516454,8,274
495553,18,687
497101,18,837
411005,5,55
796082,25,916
620003,7,416
140702,9,761
783369,16,861
713361,14,161
770038,15,643
845415,11,491
765001,15,642
364275,65,40
361140,65,456
142035,9,24
609302,7,706
584128,6,887
784125,16,852
759119,15,137
133201,10,58
686001,17,297
583226,6,884
721513,14,842
464665,20,334
148107,9,24
854201,11,666
110094,1,16
605107,7,490
688555,17,538
685501,17,296
721171,14,424
442705,5,382
226019,98,563
273164,98,648
152107,9,808
325208,2,347
341508,2,346
322211,2,342
628205,7,413
485001,20,200
249304,59,435
262555,59,795
851211,11,521
641108,7,276
607303,7,277
679535,17,295
713384,14,161
700023,14,63
497449,18,752
413221,5,389
261502,98,549
326039,2,350
766023,15,234
847215,11,8
603314,7,279
689696,17,536
679512,17,295
700046,14,63
825315,13,518
813203,11,442
583218,6,866
516001,8,274
768042,15,625
209861,98,251
465339,20,367
144030,9,531
689582,17,537
560060,6,867
577512,6,876
756122,15,626
415804,5,383
613101,7,415
571605,6,885
490024,18,684
761214,15,628
283101,98,109
224206,98,245
847306,11,7
505530,144,513
460666,20,198
804432,11,788
843104,11,5
627103,7,285
673582,17,541
415643,5,383
229303,98,618
841301,11,663
682004,17,293
711414,14,27
210502,98,589
523109,8,848
534451,8,849
757051,15,638
642114,7,276
501158,144,507
482009,20,155
344021,2,362
577245,6,889
523182,8,848
534305,8,849
764002,15,635
394170,65,454
284306,98,529
460447,20,198
670304,17,298
591238,6,865
581126,6,881
825324,13,768
754246,15,636
401610,5,56
624215,7,278
141206,9,24
620026,7,416
581187,6,892
530042,8,266
365421,65,452
271502,98,559
344708,2,362
450881,20,332
143506,9,803
801307,11,438
680611,17,539
362120,65,464
203391,98,231
273409,98,238
247778,98,91
143115,9,680
244713,59,504
625002,7,50
416513,5,233
212302,98,814
207401,98,222
281308,98,440
332318,2,213
606305,7,490
590010,6,865
144501,9,812
670105,17,298
583131,6,876
423105,5,384
305630,2,365
621730,7,902
501101,144,508
686585,17,297
676106,17,540
695582,17,535
560090,6,867
517128,8,846
713208,14,161
415303,5,409
323024,2,359
342605,2,66
500034,144,508
500018,144,507
580023,6,877
573218,6,880
425417,5,386
388460,65,817
370465,65,821
483331,20,170
301702,2,73
734421,14,839
201307,98,610
821110,11,484
490009,18,684
570017,6,886
524315,8,272
722136,14,185
431127,5,396
222139,98,167
140119,9,810
641669,7,276
679591,17,540
135003,10,733
331517,2,357
614903,7,503
484881,20,329
475110,20,158
247667,59,62
811214,11,483
814120,13,765
396540,65,824
451449,20,379
334804,2,360
635115,7,698
671121,17,300
586125,6,864
788116,16,851
522124,8,270
577243,6,876
755036,15,629
413710,5,753
224235,98,245
277214,98,205
271865,98,645
144011,9,531
263152,59,798
606105,7,277
413206,5,389
464884,20,334
769009,15,643
400102,5,15
411020,5,55
387560,65,820
403703,4,816
847429,11,7
628006,7,413
571429,6,885
721463,14,424
835211,13,780
483222,20,155
641407,7,276
628620,7,413
577139,6,872
573165,6,880
534275,8,849
392160,65,89
148103,9,800
249141,59,797
843316,11,791
673529,17,541
712503,14,162
721440,14,424
364290,65,40
276125,98,106
230201,98,126
743194,14,240
495552,18,686
762018,15,632
854105,11,450
560037,6,867
203201,98,231
262702,98,549
821312,11,432
793002,23,908
609103,7,706
680004,17,539
571442,6,871
828121,13,764
815314,13,768
394550,65,454
212404,98,814
302021,2,32
639108,7,705
577414,6,889
781123,16,858
396065,65,459
843127,11,5
631502,7,279
700114,14,240
630559,7,417
682027,17,293
563121,6,883
444606,5,402
614206,7,415
507120,144,515
736202,14,840
754223,15,636
413309,5,389
441915,5,406
800015,11,4
303313,2,356
600075,7,279
786152,16,195
764070,15,641
461441,20,198
602021,7,703
572142,6,890
788120,16,860
641201,7,276
635302,7,410
643001,7,280
680588,17,539
531001,8,266
643240,7,280
621722,7,416
416001,5,391
793108,23,908
502303,144,906
508256,144,509
685508,17,296
785694,16,119
533435,8,847
414505,5,753
383350,65,827
721506,14,842
362550,65,464
509340,144,506
581356,6,892
768045,15,136
431540,5,394
391430,65,46
141016,9,24
125060,10,728
600128,7,279
637212,7,670
781378,16,184
518166,8,256
822116,13,596
835210,13,33
313027,2,53
413603,5,398
412107,5,55
401303,5,56
271122,98,559
480112,20,160
143305,9,680
637411,7,670
627501,7,285
560007,6,867
751013,15,634
621315,7,705
517561,8,846
402207,5,78
360023,65,461
841225,11,663
799015,26,935
828302,13,518
221104,98,569
242305,98,566
303103,2,32
623705,7,282
673612,17,541
522212,8,270
364310,65,40
387210,65,820
225304,98,553
683577,17,293
577518,6,874
380009,65,37
202282,98,142
141104,9,24
802123,11,227
333031,2,349
690526,17,536
678682,17,295
768221,15,136
415605,5,383
276306,98,94
250502,98,134
160102,52,678
144001,9,531
632002,7,287
560030,6,867
754010,15,121
413204,5,753
126110,10,61
445402,5,403
209734,98,664
847308,11,8
416205,5,391
415021,5,86
384160,65,822
629155,7,904
670334,17,298
574211,6,875
581105,6,877
530012,8,266
721128,14,842
843331,11,600
767029,15,210
754100,15,121
400014,5,15
440037,5,68
243505,98,544
210433,98,649
627355,7,285
571234,6,882
785106,16,117
732216,14,187
413725,5,753
370105,65,821
272125,98,532
143203,9,680
131021,10,72
641606,7,276
629802,7,904
679322,17,540
742305,14,710
423208,5,384
851118,11,521
847107,11,7
533352,8,847
605651,7,490
534199,8,849
424205,5,387
370485,65,821
486887,20,339
841435,11,489
305026,2,346
685571,17,296
491222,18,684
422214,5,384
382120,65,37
574234,6,875
781040,16,858
721443,14,842
244401,98,573
132107,10,667
636905,7,410
612603,7,415
631205,7,703
445002,5,403
232118,98,569
461115,20,446
457226,20,369
486446,20,374
713155,14,161
390021,65,46
303503,2,32
784510,16,852
522612,8,270
497557,18,752
400601,5,56
444301,5,404
392180,65,89
473330,20,378
627010,7,285
388710,65,825
271825,98,707
230128,98,126
845454,11,793
625513,7,463
689698,17,537
442403,5,408
413402,5,389
144201,9,531
812005,11,442
794105,23,912
396424,65,824
360003,65,461
223104,98,167
452013,20,23
470117,20,148
804406,11,4
343028,2,351
515124,8,845
828204,13,764
629178,7,904
610107,7,503
831009,13,766
847222,11,8
202126,98,142
273014,98,238
462023,20,149
140507,9,75
685584,17,296
786182,16,195
382855,65,455
301410,2,73
625201,7,50
518005,8,256
700145,14,239
416235,5,391
488446,20,447
811101,11,438
505208,144,513
531031,8,266
431002,5,392
151003,9,681
691578,17,536
573225,6,880
123106,10,44
613008,7,415
507208,144,515
690513,17,538
788109,16,851
785613,16,856
781355,16,184
734222,14,839
385210,65,818
342902,2,346
312404,2,358
313802,2,53
641025,7,276
642107,7,276
608302,7,277
507135,144,515
574148,6,875
576233,6,891
743378,14,239
834005,13,33
201016,98,120
205261,98,576
627418,7,285
690105,17,538
689109,17,538
690539,17,536
587124,6,864
731202,14,186
733134,14,841
362140,65,464
394185,65,454
466221,20,330
480996,20,156
805109,11,522
673008,17,541
673506,17,541
735213,14,840
422302,5,384
225206,98,553
246487,59,701
855106,11,731
532001,8,244
757081,15,638
410406,5,55
272002,98,532
144040,9,531
125055,10,728
344001,2,362
638506,7,903
626116,7,288
795135,21,895
415527,5,86
281301,98,564
612203,7,706
623529,7,282
521003,8,269
361110,65,456
224133,98,245
627657,7,285
413002,5,389
246278,59,435
131306,10,72
314028,2,354
600026,7,22
503306,144,511
679336,17,295
572212,6,890
762016,15,624
302041,2,32
635809,7,287
691538,17,536
561210,6,873
577213,6,876
231225,98,579
824113,11,437
799103,26,936
521207,8,269
521456,8,269
758087,15,633
362530,65,464
140307,9,75
670613,17,298
691515,17,536
532456,8,244
741253,14,420
721121,14,842
761119,15,176
764055,15,635
638051,7,903
583279,6,884
516162,8,274
413623,5,398
389002,65,825
243634,98,474
577116,6,872
573142,6,880
713331,14,161
431510,5,394
202136,98,142
202002,98,440
811317,11,787
365635,65,452
244303,98,573
462101,20,149
457990,20,375
625702,7,50
686562,17,297
680671,17,539
591301,6,865
766104,15,639
425501,5,387
222129,98,167
641045,7,276
606753,7,286
515212,8,845
262201,98,544
221304,98,569
453115,20,23
134118,10,98
509360,144,506
691601,17,536
523270,8,848
361120,65,456
393050,65,454
391450,65,46
624401,7,278
782446,16,859
833102,13,781
400087,5,15
441109,5,68
382845,65,455
206451,98,661
803301,11,4
783129,16,242
481662,20,243
503145,144,511
517581,8,846
518385,8,256
743398,14,239
125113,10,783
604307,7,490
695021,17,535
585324,6,879
835303,13,33
301030,2,73
614712,7,706
531162,8,265
425111,5,387
282004,98,109
242407,98,566
335061,2,353
612102,7,415
688525,17,538
767045,15,177
246141,59,796
805135,11,437
821113,11,432
743355,14,239
752080,15,640
263601,59,246
798611,22,923
628703,7,413
795148,21,900
690519,17,536
783128,16,853
244255,98,656
271204,98,615
451115,20,332
824219,11,437
841424,11,663
847109,11,8
614020,7,503
673028,17,541
516411,8,274
496445,18,688
752114,15,644
312024,2,358
629002,7,904
506344,144,514
712616,14,162
403521,4,815
281001,98,440
345027,2,352
641002,7,276
226029,98,563
458113,20,370
844112,11,433
585367,6,879
533289,8,847
276402,98,106
229881,98,251
248123,59,25
736170,14,419
743287,14,240
768110,15,175
626103,7,288
686502,17,297
695001,17,535
713125,14,161
734315,14,839
414402,5,753
472337,20,151
623516,7,282
502381,144,906
721131,14,842
392165,65,89
207245,98,222
631003,7,287
502001,144,906
713102,14,161
829204,13,775
754007,15,121
142055,9,807
606902,7,286
509209,144,506
506349,144,514
574231,6,875
581346,6,892
423604,5,753
691530,17,537
241125,98,609
483336,20,170
802126,11,227
301707,2,73
507125,144,515
581323,6,892
533468,8,847
484886,20,329
151101,9,681
624620,7,278
574327,6,875
576117,6,891
782435,16,183
531084,8,266
700051,14,240
400049,5,15
361306,65,456
811202,11,620
700124,14,240
388430,65,817
272163,98,532
682037,17,293
531061,8,266
392210,65,46
600039,7,22
508002,144,509
591102,6,865
457118,20,369
533249,8,847
723151,14,843
471411,20,336
246443,59,701
802103,11,227
605754,7,490
591125,6,865
788724,16,860
533445,8,847
756055,15,173
441401,5,68
396560,65,824
394190,65,454
140102,9,809
506301,144,514
695124,17,535
695542,17,535
520004,8,269
828307,13,764
754030,15,121
610004,7,503
518468,8,256
758044,15,633
401605,5,56
212204,98,572
221002,98,569
127035,10,444
125077,10,728
610002,7,279
621314,7,416
626126,7,288
741502,14,420
829301,13,518
416006,5,391
401703,5,56
813212,11,483
333021,2,349
828111,13,764
272126,98,623
143516,9,803
306706,2,345
534461,8,849
152003,9,201
590020,6,865
273404,98,238
638476,7,903
690503,17,538
831019,13,766
423702,5,392
431212,5,393
394716,65,454
848129,11,570
799045,26,935
641022,7,276
243123,98,127
505452,144,513
584118,6,887
757018,15,638
442201,5,405
146111,9,804
641659,7,276
795102,21,895
814143,13,763
248143,59,25
798623,22,926
604403,7,286
614103,7,503
785664,16,119
431807,5,399
385575,65,818
303805,2,32
613602,7,415
631208,7,703
535523,8,265
250621,98,133
785700,16,117
249171,59,799
560027,6,867
754102,15,630
211010,98,814
642104,7,276
743702,14,240
364270,65,40
673101,17,541
804428,11,437
500014,144,508
583105,6,866
788106,16,851
781103,16,858
413251,5,389
396510,65,454
605106,7,277
679502,17,295
577525,6,876
571419,6,885
522509,8,270
766036,15,234
261207,98,567
799153,26,936
625015,7,50
770048,15,643
413216,5,389
326034,2,350
612301,7,415
522265,8,270
388543,65,817
110004,1,16
516104,8,274
443302,5,404
144511,9,812
690533,17,538
532406,8,244
731132,14,186
454441,20,49
614717,7,503
632603,7,287
700013,14,63
441910,5,406
516152,8,274
516484,8,274
411035,5,55
431709,5,399
243003,98,544
452008,20,23
713424,14,161
721606,14,424
416518,5,233
201312,98,610
262502,59,795
712105,14,162
480888,20,156
303303,2,356
586103,6,870
783337,16,853
423110,5,384
387570,65,820
841215,11,663
313905,2,53
620013,7,416
673311,17,298
673595,17,380
802133,11,227
793022,23,908
524134,8,272
383307,65,827
232102,98,534
638154,7,903
431501,5,395
275307,98,94
362150,65,464
679571,17,540
521134,8,269
413544,5,397
383355,65,827
612105,7,415
581212,6,881
305811,2,365
602106,7,279
686532,17,297
695612,17,535
530009,8,266
413314,5,389
443204,5,404
243722,98,474
143008,9,680
846002,11,7
500072,144,508
415726,5,383
470775,20,154
795135,21,900
577129,6,872
754213,15,636
823001,11,437
612802,7,503
535148,8,265
284125,98,548
476115,20,159
332303,2,213
517415,8,846
495006,18,686
761006,15,176
475115,20,158
624202,7,278
423213,5,384
247773,98,91
110055,1,16
630204,7,417
673572,17,541
695008,17,535
517113,8,846
208005,98,583
607001,7,277
711404,14,27
756002,15,173
262305,98,127
144623,9,805
636452,7,283
500077,144,508
500029,144,508
583135,6,866
712513,14,162
759129,15,137
636309,7,283
503175,144,511
685561,17,296
560100,6,867
713218,14,161
461223,20,446
110043,1,16
574224,6,875
783336,16,861
515134,8,845
442710,5,382
852126,11,790
344031,2,362
341513,2,346
576210,6,891
380024,65,37
503223,144,511
712221,14,162
721161,14,842
400009,5,15
480555,20,160
636601,7,283
628902,7,413
503321,144,511
712417,14,162
144033,9,805
630566,7,417
680568,17,539
250601,98,133
327604,2,364
585328,6,869
570007,6,886
206251,98,654
504218,144,512
507183,144,515
571122,6,886
721201,14,842
306502,2,345
509126,144,506
503301,144,511
582202,6,878
573112,6,880
416523,5,233
212204,98,814
302036,2,32
621002,7,416
606202,7,490
700099,14,63
425422,5,386
695572,17,535
680309,17,539
561206,6,883
362135,65,464
845418,11,491
522426,8,270
413529,5,397
362276,65,464
224206,98,487
606304,7,277
629301,7,904
416230,5,391
152112,9,808
222301,98,126
458118,20,370
522305,8,270
144206,9,804
246424,59,701
360330,65,461
243751,98,474
343023,2,351
607801,7,277
621113,7,669
415308,5,409
323613,2,359
637202,7,670
604204,7,490
605701,7,490
782123,16,183
735223,14,840
246735,98,478
284306,98,441
484661,20,449
331502,2,357
639005,7,705
587114,6,864
591228,6,865
581116,6,881
757048,15,638
414105,5,753
782103,16,862
495684,18,687
622506,7,411
507301,144,515
682007,17,293
770018,15,643
382427,65,37
486451,20,374
848205,11,570
392150,65,89
847421,11,8
679306,17,295
493885,18,533
389172,65,501
508246,144,509
571110,6,871
574201,6,875
788013,16,851
440012,5,68
274302,98,594
241504,98,251
688535,17,538
574109,6,891
763003,15,635
416210,5,391
445216,5,403
511,65,819
306102,2,345
670012,17,298
680027,17,539
581201,6,877
365620,65,452
250611,98,133
811101,11,229
502318,144,906
416805,5,233
444306,5,404
395013,65,454
202165,98,142
641032,7,276
680505,17,539
631301,7,703
391445,65,46
333036,2,349
577558,6,874
523114,8,848
761217,15,628
755006,15,629
365640,65,452
227304,98,431
585414,6,869
515465,8,274
523212,8,848
761132,15,176
431505,5,394
411015,5,55
249407,59,62
802201,11,786
335801,2,211
685531,17,296
532290,8,244
700036,14,63
832101,13,766
756025,15,173
758034,15,633
364003,65,40
465110,20,367
582116,6,878
767039,15,210
415001,5,86
388465,65,817
533216,8,847
711225,14,27
495690,18,714
206241,98,654
461110,20,446
148022,9,811
721158,14,424
413705,5,753
384272,65,453
509106,144,506
572119,6,890
382470,65,37
661,65,819
335064,2,211
342024,2,66
632510,7,287
782445,16,183
796410,25,914
609312,7,706
638181,7,670
604101,7,490
848504,11,570
313211,2,343
847225,11,8
502220,144,906
784115,16,852
496440,18,688
207123,98,222
148108,9,800
621717,7,669
680724,17,539
575001,6,875
721629,14,424
313203,2,53
500092,144,508
781010,16,858
530002,8,266
440032,5,68
247554,98,580
824203,11,477
854304,11,666
680701,17,539
575401,6,869
781126,16,184
732206,14,187
492003,18,533
224157,98,245
307512,2,341
563125,6,873
425442,5,386
281104,98,440
454665,20,49
249146,59,797
612802,7,415
573215,6,880
473335,20,378
151507,9,806
507140,144,515
827011,13,518
400029,5,15
391410,65,46
852130,11,792
600045,7,279
625108,7,50
501359,144,507
413607,5,397
803221,11,4
333514,2,349
673602,17,541
689532,17,537
786192,16,195
787033,16,182
534202,8,849
723121,14,843
274808,98,523
227406,98,431
627604,7,285
507203,144,515
625234,7,50
686635,17,297
781350,16,850
741157,14,420
491111,18,684
444719,5,402
160103,9,75
143534,9,756
824209,11,437
794115,23,912
521149,8,269
246745,98,478
486114,20,374
844122,11,433
793015,23,908
600103,7,703
509408,144,506
533342,8,847
713321,14,161
306902,2,345
678546,17,295
825406,13,771
394633,65,454
232326,98,425
486669,20,335
246161,59,435
614903,7,415
464224,20,331
492101,18,533
829112,13,518
752090,15,640
732143,14,187
441901,5,407
273310,98,648
607104,7,277
506145,144,514
458389,20,215
144521,9,812
796181,25,921
691007,17,536
409,65,819
614017,7,415
518390,8,256
416601,5,233
393001,65,823
845425,11,491
731235,14,186
210424,98,589
226102,98,563
678005,17,295
695313,17,535
581353,6,892
752035,15,634
282009,98,109
803109,11,438
314023,2,354
585314,6,879
722149,14,185
756162,15,626
422209,5,384
462008,20,149
301025,2,73
560082,6,868
793122,23,910
630307,7,417
686572,17,297
571129,6,886
577225,6,889
413116,5,55
221402,98,621
410509,5,55
416312,5,409
274408,98,523
312613,2,358
504296,144,512
761109,15,176
274506,98,523
341533,2,346
572222,6,890
517644,8,846
441905,5,406
431714,5,399
456668,20,144
843334,11,600
688505,17,538
713434,14,161
712138,14,162
412404,5,55
415011,5,86
365630,65,452
124106,10,475
325205,2,363
844507,11,433
605203,7,490
673018,17,541
585421,6,869
515801,8,845
521212,8,269
382130,65,37
394810,65,823
225416,98,553
781020,16,858
733142,14,187
488222,20,447
124201,10,475
793160,23,909
782103,16,183
384170,65,822
614402,7,415
635653,7,287
585291,6,893
396002,65,459
641012,7,276
494111,18,834
226302,98,563
144532,9,804
622403,7,411
403516,4,815
345022,2,352
641035,7,276
689678,17,537
444108,5,400
411030,5,55
380019,65,37
628401,7,413
563101,6,883
787053,16,182
804426,11,4
121106,10,10
736160,14,419
413319,5,389
360320,65,461
794108,23,912
621133,7,669
110082,1,16
561101,6,868
571119,6,886
250606,98,133
263632,59,470
678702,17,295
754135,15,630
847233,11,7
843311,11,600
600006,7,22
623403,7,282
788119,16,851
133104,10,58
680515,17,539
742202,14,710
247452,98,580
522529,8,270
425116,5,387
141109,9,24
333041,2,349
422605,5,753
224230,98,245
212652,98,558
241305,98,609
311202,2,361
686542,17,297
757101,15,638
284135,98,529
453661,20,23
484440,20,338
673632,17,541
400606,5,56
487555,20,371
502313,144,906
431007,5,392
400092,5,15
271830,98,707
481990,20,372
332001,2,213
370475,65,821
477555,20,333
144803,9,805
509350,144,506
581336,6,892
533309,8,847
534209,8,849
271903,98,707
132024,10,95
333801,2,349
733103,14,844
762026,15,624
127040,10,444
124508,10,475
334004,2,360
785674,16,119
521139,8,269
680661,17,539
784166,16,863
416502,5,391
473112,20,146
314038,2,354
509204,144,506
506135,144,514
754113,15,121
141416,9,24
643220,7,280
518302,8,256
370110,65,821
303323,2,356
621105,7,416
505505,144,513
574119,6,891
756022,15,173
626113,7,288
517571,8,846
761018,15,628
768118,15,136
841205,11,663
628102,7,413
670301,17,298
691535,17,536
700157,14,240
495446,18,714
394517,65,454
221503,98,814
322255,2,348
632312,7,286
685581,17,296
444203,5,404
802113,11,227
638101,7,903
387310,65,817
624610,7,278
605502,7,490
685604,17,296
755016,15,629
752022,15,634
284120,98,529
629168,7,904
531021,8,266
400019,5,15
410204,5,78
392170,65,89
460004,20,198
854335,11,784
575004,6,875
585211,6,879
518010,8,256
733207,14,841
326519,2,347
508266,144,509
573122,6,880
733133,14,844
444704,5,402
283111,98,109
301405,2,73
621012,7,416
689625,17,537
574314,6,875
751023,15,634
413720,5,753
472010,20,151
712407,14,162
465226,20,367
628716,7,413
671317,17,300
673509,17,541
722209,14,185
700089,14,63
721420,14,424
493344,18,533
210507,98,589
244001,98,573
466445,20,330
768045,15,625
412112,5,55
263138,59,246
509335,144,506
700066,14,63
623526,7,282
500082,144,508
571214,6,882
424107,5,387
251316,98,91
604151,7,490
688014,17,538
560110,6,867
735224,14,419
402202,5,78
322704,2,342
686512,17,297
571610,6,886
768115,15,625
364081,65,40
488441,20,447
307515,2,351
341518,2,346
685551,17,296
781368,16,184
721516,14,842
401401,5,56
147101,9,761
824116,11,437
800005,11,4
321201,2,232
586113,6,870
723161,14,843
832111,13,766
852116,11,790
695018,17,535
518463,8,256
822126,13,596
444601,5,402
275302,98,94
462033,20,149
742225,14,710
226014,98,563
144006,9,531
842002,11,5
621103,7,669
591112,6,865
713165,14,161
491335,18,684
144035,9,531
144506,9,812
246146,59,435
609503,7,503
508105,144,509
816115,13,779
431134,5,393
276135,98,106
243203,98,544
851212,11,620
123034,10,107
532459,8,244
445304,5,403
244245,98,656
485771,20,200
143115,9,813
641105,7,276
516391,8,274
221314,98,621
461661,20,446
735231,14,839
741313,14,420
229308,98,618
793012,23,908
502255,144,906
248011,59,25
136027,10,443
695602,17,535
680631,17,539
585444,6,869
203396,98,231
630410,7,417
627760,7,285
506223,144,514
523245,8,848
388450,65,817
305816,2,365
625221,7,50
795117,21,896
756045,15,173
505467,144,513
521227,8,269
532220,8,244
625533,7,463
627813,7,285
607805,7,490
695310,17,535
470672,20,154
246453,59,701
630702,7,417
506369,144,514
683544,17,293
533239,8,847
496245,18,751
494336,18,690
752111,15,644
396580,65,824
394210,65,454
451221,20,368
331507,2,357
723131,14,843
473446,20,378
131101,10,72
605110,7,490
700003,14,63
484116,20,329
143511,9,803
343048,2,351
611101,7,706
679581,17,540
680545,17,539
492008,18,533
382475,65,37
141401,9,24
303601,2,32
322202,2,348
603002,7,279
613403,7,415
759001,15,174
403005,4,815
614302,7,503
632520,7,287
678732,17,295
711112,14,27
814110,13,765
425406,5,385
391440,65,46
147111,9,761
625005,7,50
502109,144,906
759024,15,174
454660,20,49
263664,59,246
741127,14,420
454446,20,49
847235,11,8
636140,7,283
700026,14,63
226024,98,563
110038,1,16
313206,2,343
798602,22,927
621211,7,416
534126,8,849
700039,14,239
847303,11,7
802218,11,432
609113,7,706
577434,6,889
518405,8,256
734431,14,839
814113,13,763
843107,11,5
572129,6,890
424109,5,384
202141,98,142
224284,98,245
802314,11,786
632115,7,287
689585,17,537
585105,6,879
815355,13,772
416307,5,409
413304,5,389
394107,65,454
224182,98,487
332703,2,213
534003,8,849
754203,15,636
495,65,819
484330,20,329
477447,20,333
462003,20,149
313022,2,53
784145,16,852
382835,65,455
271802,98,645
796161,25,914
609604,7,706
370460,65,821
241203,98,609
481337,20,157
461228,20,446
501505,144,507
581343,6,892
271845,98,707
797003,22,924
583115,6,866
416810,5,233
393041,65,823
140112,9,75
333011,2,349
624212,7,278
143305,9,813
845458,11,491
629852,7,904
686104,17,297
572215,6,890
721659,14,424
833102,13,831
402305,5,78
802132,11,484
365645,65,452
325220,2,363
504311,144,512
670593,17,298
768025,15,136
362510,65,464
127045,10,444
686605,17,297
741250,14,420
415313,5,409
562102,6,883
788003,16,851
515763,8,845
754206,15,121
246482,59,701
505306,144,513
562123,6,868
361130,65,456
272178,98,532
142030,9,24
302031,2,32
670002,17,298
517352,8,846
768052,15,625
486003,20,374
560070,6,867
783392,16,194
721450,14,424
756132,15,626
225401,98,553
805129,11,522
695134,17,535
735233,14,840
762028,15,632
444908,5,402
413524,5,397
392155,65,89
